	1250.	3  	 0.01% 		84.13% 		NDAR  
	1251.	3  	 0.01% 		84.14% 		NE£A  
	1252.	3  	 0.01% 		84.15% 		NESESARIO  
	1253.	3  	 0.01% 		84.16% 		NESESITÀ  
	1254.	3  	 0.01% 		84.17% 		N'OSO  
	1255.	3  	 0.01% 		84.18% 		OBIETIVO  
	1256.	3  	 0.01% 		84.19% 		OCIO  
	1257.	3  	 0.01% 		84.20% 		ÒCIO  
	1258.	3  	 0.01% 		84.21% 		OFISAL  
	1259.	3  	 0.01% 		84.22% 		OGNUNA  
	1260.	3  	 0.01% 		84.23% 		OMENI  
	1261.	3  	 0.01% 		84.24% 		OOOO  
	1262.	3  	 0.01% 		84.25% 		OSIDENTA£I  
	1263.	3  	 0.01% 		84.26% 		OSTI£ITÀ  
	1264.	3  	 0.01% 		84.27% 		PACA  
	1265.	3  	 0.01% 		84.28% 		PARA  
	1266.	3  	 0.01% 		84.29% 		PARE  
	1267.	3  	 0.01% 		84.30% 		PARECIARSE  
	1268.	3  	 0.01% 		84.31% 		PATRIA  
	1269.	3  	 0.01% 		84.32% 		PENSA  
	1270.	3  	 0.01% 		84.33% 		PIAN…  
	1271.	3  	 0.01% 		84.34% 		PIANIFEGÀ  
	1272.	3  	 0.01% 		84.35% 		PIANO  
	1273.	3  	 0.01% 		84.36% 		PIAXARÀ  
	1274.	3  	 0.01% 		84.37% 		PIOVEGÀ  
	1275.	3  	 0.01% 		84.38% 		PLATEA  
	1276.	3  	 0.01% 		84.39% 		PO£E  
	1277.	3  	 0.01% 		84.40% 		PO£ÌTO  
	1278.	3  	 0.01% 		84.41% 		PODARÌSITO  
	1279.	3  	 0.01% 		84.42% 		PONTO  
	1280.	3  	 0.01% 		84.43% 		PORO  
	1281.	3  	 0.01% 		84.44% 		PÒRO  
	1282.	3  	 0.01% 		84.45% 		PORSE£ÉTO  
	1283.	3  	 0.01% 		84.46% 		POSTASION  
	1284.	3  	 0.01% 		84.47% 		POSTI  
	1285.	3  	 0.01% 		84.48% 		POTENTI  
	1286.	3  	 0.01% 		84.49% 		PRÀ  
	1287.	3  	 0.01% 		84.50% 		PREFERÌE  
	1288.	3  	 0.01% 		84.51% 		PREFERÌI  
	1289.	3  	 0.01% 		84.52% 		PRESIA  
	1290.	3  	 0.01% 		84.53% 		PRESIDENTE  
	1291.	3  	 0.01% 		84.54% 		PREXENTA  
	1292.	3  	 0.01% 		84.55% 		PRINSIPIO  
	1293.	3  	 0.01% 		84.56% 		PRODOTI  
	1294.	3  	 0.01% 		84.57% 		PROPOSTE  
	1295.	3  	 0.01% 		84.58% 		PROPRIO  
	1296.	3  	 0.01% 		84.59% 		PROVA  
	1297.	3  	 0.01% 		84.60% 		PSIKEDE£IKE  
	1298.	3  	 0.01% 		84.61% 		PUNTI  
	1299.	3  	 0.01% 		84.62% 		RANCURA  
	1300.	3  	 0.01% 		84.63% 		REAL  
	1301.	3  	 0.01% 		84.64% 		REGIMENTO  
	1302.	3  	 0.01% 		84.65% 		REGO£AMENTI  
	1303.	3  	 0.01% 		84.66% 		RENTE  
	1304.	3  	 0.01% 		84.67% 		REVARDO  
	1305.	3  	 0.01% 		84.68% 		RICORDATE  
	1306.	3  	 0.01% 		84.69% 		RICORDI  
	1307.	3  	 0.01% 		84.70% 		RICÒRDITO  
	1308.	3  	 0.01% 		84.71% 		RISOLVAR  
	1309.	3  	 0.01% 		84.72% 		RITARDO  
	1310.	3  	 0.01% 		84.73% 		RIVO£USION  
	1311.	3  	 0.01% 		84.74% 		RO£OGIO  
	1312.	3  	 0.01% 		84.75% 		ROBE…  
	1313.	3  	 0.01% 		84.76% 		ROCK  
	1314.	3  	 0.01% 		84.77% 		SANCA  
	1315.	3  	 0.01% 		84.78% 		SANGUE  
	1316.	3  	 0.01% 		84.79% 		SAVEMO  
	1317.	3  	 0.01% 		84.80% 		SAVENDO  
	1318.	3  	 0.01% 		84.81% 		SBALIO  
	1319.	3  	 0.01% 		84.82% 		SCO£A  
	1320.	3  	 0.01% 		84.83% 		SCOLTÈ  
	1321.	3  	 0.01% 		84.84% 		SCOMINSIA  
	1322.	3  	 0.01% 		84.85% 		SCONDI  
	1323.	3  	 0.01% 		84.86% 		SCOSIA  
	1324.	3  	 0.01% 		84.87% 		SCUXAME  
	1325.	3  	 0.01% 		84.88% 		SCUXÈME  
	1326.	3  	 0.01% 		84.89% 		SE'L  
	1327.	3  	 0.01% 		84.90% 		SEMAFORO  
	1328.	3  	 0.01% 		84.91% 		SENBRAR  
	1329.	3  	 0.01% 		84.92% 		SERATA  
	1330.	3  	 0.01% 		84.93% 		SERIO  
	1331.	3  	 0.01% 		84.94% 		SERTI  
	1332.	3  	 0.01% 		84.95% 		SETE  
	1333.	3  	 0.01% 		84.96% 		SETEMANE  
	1334.	3  	 0.01% 		84.97% 		SHULTZY  
	1335.	3  	 0.01% 		84.98% 		SIMI£E  
	1336.	3  	 0.01% 		84.99% 		SIORI  
	1337.	3  	 0.01% 		85.00% 		SITÀ  
	1338.	3  	 0.01% 		85.01% 		SITUASION  
	1339.	3  	 0.01% 		85.02% 		SKEMA  
	1340.	3  	 0.01% 		85.03% 		SLISARÓ£A  
	1341.	3  	 0.01% 		85.04% 		SOLO  
	1342.	3  	 0.01% 		85.05% 		SOMEJAVA  
	1343.	3  	 0.01% 		85.06% 		SON  
	1344.	3  	 0.01% 		85.07% 		SPERAR  
	1345.	3  	 0.01% 		85.08% 		SPERAVA  
	1346.	3  	 0.01% 		85.09% 		SPETEMO  
	1347.	3  	 0.01% 		85.10% 		SPETO  
	1348.	3  	 0.01% 		85.11% 		SPUSA  
	1349.	3  	 0.01% 		85.12% 		STÈ  
	1350.	3  	 0.01% 		85.13% 		STETO  
	1351.	3  	 0.01% 		85.14% 		STIPENDIO  
	1352.	3  	 0.01% 		85.15% 		STRANBO…  
	1353.	3  	 0.01% 		85.16% 		SUGOXO  
	1354.	3  	 0.01% 		85.17% 		SUI  
	1355.	3  	 0.01% 		85.18% 		SUNÀ  
	1356.	3  	 0.01% 		85.19% 		SUPA  
	1357.	3  	 0.01% 		85.20% 		TAJA  
	1358.	3  	 0.01% 		85.21% 		TAKÉMO  
	1359.	3  	 0.01% 		85.22% 		TANTA  
	1360.	3  	 0.01% 		85.23% 		TASE  
	1361.	3  	 0.01% 		85.24% 		T-BONE…  
	1362.	3  	 0.01% 		85.25% 		TE£E  
	1363.	3  	 0.01% 		85.26% 		TENDON  
	1364.	3  	 0.01% 		85.27% 		TENTATIVI  
	1365.	3  	 0.01% 		85.28% 		TERIBI£E  
	1366.	3  	 0.01% 		85.29% 		TEXORI  
	1367.	3  	 0.01% 		85.30% 		THE  
	1368.	3  	 0.01% 		85.31% 		TI…  
	1369.	3  	 0.01% 		85.32% 		TÓA  
	1370.	3  	 0.01% 		85.33% 		TÓLTO  
	1371.	3  	 0.01% 		85.34% 		TORLA  
	1372.	3  	 0.01% 		85.35% 		TORNÈ  
	1373.	3  	 0.01% 		85.36% 		TORSE  
	1374.	3  	 0.01% 		85.37% 		TRA  
	1375.	3  	 0.01% 		85.38% 		TRATÀ  
	1376.	3  	 0.01% 		85.39% 		TREDAXE  
	1377.	3  	 0.01% 		85.40% 		TREMI£E  
	1378.	3  	 0.01% 		85.41% 		TRENTA  
	1379.	3  	 0.01% 		85.42% 		TRIBÙ  
	1380.	3  	 0.01% 		85.43% 		UH  
	1381.	3  	 0.01% 		85.44% 		ULTIMO  
	1382.	3  	 0.01% 		85.45% 		UNITÀ  
	1383.	3  	 0.01% 		85.46% 		VA£E  
	1384.	3  	 0.01% 		85.47% 		VEDARÈ  
	1385.	3  	 0.01% 		85.48% 		VEDEA  
	1386.	3  	 0.01% 		85.49% 		VERA  
	1387.	3  	 0.01% 		85.50% 		VESTITI  
	1388.	3  	 0.01% 		85.51% 		VISIN  
	1389.	3  	 0.01% 		85.52% 		VISINI  
	1390.	3  	 0.01% 		85.53% 		VIVO  
	1391.	3  	 0.01% 		85.54% 		VO£EA  
	1392.	3  	 0.01% 		85.55% 		VO£ÉVINO  
	1393.	3  	 0.01% 		85.56% 		VOJA  
	1394.	3  	 0.01% 		85.57% 		WAR  
	1395.	3  	 0.01% 		85.58% 		WILLIAM  
	1396.	3  	 0.01% 		85.59% 		XO…  
	1397.	3  	 0.01% 		85.60% 		XONTÀ  
	1398.	3  	 0.01% 		85.61% 		XORXA  
	1399.	3  	 0.01% 		85.62% 		XUGADOR  
	1400.	3  	 0.01% 		85.63% 		XUGNO  
	1401.	2  	 0.01% 		85.64% 		‘SA  
	1402.	2  	 0.01% 		85.65% 		£I  
	1403.	2  	 0.01% 		85.66% 		…OA-OA  
	1404.	2  	 0.01% 		85.67% 		AAA…  
	1405.	2  	 0.01% 		85.68% 		AAAAAHHH  
	1406.	2  	 0.01% 		85.69% 		ACOE  
	1407.	2  	 0.01% 		85.70% 		ADATO  
	1408.	2  	 0.01% 		85.71% 		AFERMASION  
	1409.	2  	 0.01% 		85.72% 		AFRONTAR  
	1410.	2  	 0.01% 		85.73% 		AGITÀ  
	1411.	2  	 0.01% 		85.74% 		AGOSTINO  
	1412.	2  	 0.01% 		85.75% 		AHEM  
	1413.	2  	 0.01% 		85.76% 		AHH…  
	1414.	2  	 0.01% 		85.77% 		AHHH…  
	1415.	2  	 0.01% 		85.78% 		ÀLBARO  
	1416.	2  	 0.01% 		85.79% 		ALEXANDRIA  
	1417.	2  	 0.01% 		85.80% 		ALTIPIANI  
	1418.	2  	 0.01% 		85.81% 		ALTRO…  
	1419.	2  	 0.01% 		85.82% 		AMAZONEGA  
	1420.	2  	 0.01% 		85.83% 		AMICISIA  
	1421.	2  	 0.01% 		85.84% 		ANA  
	1422.	2  	 0.01% 		85.85% 		ANCÓ…  
	1423.	2  	 0.01% 		85.86% 		ANGLO-MERICANE  
	1424.	2  	 0.01% 		85.87% 		APARTIEN  
	1425.	2  	 0.01% 		85.88% 		APOSTA  
	1426.	2  	 0.01% 		85.89% 		APROVÀ  
	1427.	2  	 0.01% 		85.90% 		APROVASION  
	1428.	2  	 0.01% 		85.91% 		AREA  
	1429.	2  	 0.01% 		85.92% 		ARENDE  
	1430.	2  	 0.01% 		85.93% 		ARLEVÀ  
	1431.	2  	 0.01% 		85.94% 		ARMADE  
	1432.	2  	 0.01% 		85.95% 		ARTI  
	1433.	2  	 0.01% 		85.96% 		ARTIE…  
	1434.	2  	 0.01% 		85.97% 		ASICURARSE  
	1435.	2  	 0.01% 		85.98% 		ASISTENSA  
	1436.	2  	 0.01% 		85.99% 		ATENTI  
	1437.	2  	 0.01% 		86.00% 		AUTORIXÀ  
	1438.	2  	 0.01% 		86.01% 		BA£ON  
	1439.	2  	 0.01% 		86.02% 		BA£ÓN  
	1440.	2  	 0.01% 		86.03% 		BAJA  
	1441.	2  	 0.01% 		86.04% 		BAKETI  
	1442.	2  	 0.01% 		86.05% 		BANDE  
	1443.	2  	 0.01% 		86.06% 		BATAJA  
	1444.	2  	 0.01% 		86.07% 		BÀTAR  
	1445.	2  	 0.01% 		86.08% 		BATARIA  
	1446.	2  	 0.01% 		86.09% 		BATÙ  
	1447.	2  	 0.01% 		86.10% 		BE  
	1448.	2  	 0.01% 		86.11% 		BETTY  
	1449.	2  	 0.01% 		86.12% 		BÉVAR  
	1450.	2  	 0.01% 		86.13% 		BÉVARE  
	1451.	2  	 0.01% 		86.14% 		BIANCA  
	1452.	2  	 0.01% 		86.15% 		BICER  
	1453.	2  	 0.01% 		86.16% 		BICI  
	1454.	2  	 0.01% 		86.17% 		BIRDWELL  
	1455.	2  	 0.01% 		86.18% 		BLU…  
	1456.	2  	 0.01% 		86.19% 		BOEUF  
	1457.	2  	 0.01% 		86.20% 		BON…  
	1458.	2  	 0.01% 		86.21% 		BOTIN  
	1459.	2  	 0.01% 		86.22% 		BOW  
	1460.	2  	 0.01% 		86.23% 		BRENTE  
	1461.	2  	 0.01% 		86.24% 		BRINCÀ  
	1462.	2  	 0.01% 		86.25% 		BRITANEGHE  
	1463.	2  	 0.01% 		86.26% 		BUTÌRO  
	1464.	2  	 0.01% 		86.27% 		BUTO  
	1465.	2  	 0.01% 		86.28% 		CAGNETA  
	1466.	2  	 0.01% 		86.29% 		CALDI  
	1467.	2  	 0.01% 		86.30% 		CALDO  
	1468.	2  	 0.01% 		86.31% 		CAMERA  
	1469.	2  	 0.01% 		86.32% 		CANA£E  
	1470.	2  	 0.01% 		86.33% 		CANADA  
	1471.	2  	 0.01% 		86.34% 		CANBIÀ  
	1472.	2  	 0.01% 		86.35% 		CANBIAMENTI  
	1473.	2  	 0.01% 		86.36% 		CANDE£E  
	1474.	2  	 0.01% 		86.37% 		CANPAGNA  
	1475.	2  	 0.01% 		86.38% 		CANPAGNE  
	1476.	2  	 0.01% 		86.39% 		CANPIONÀ  
	1477.	2  	 0.01% 		86.40% 		CANTANDO  
	1478.	2  	 0.01% 		86.41% 		CANTÓN  
	1479.	2  	 0.01% 		86.42% 		CAPÌSO  
	1480.	2  	 0.01% 		86.43% 		CAPITA£E  
	1481.	2  	 0.01% 		86.44% 		CAPIVA  
	1482.	2  	 0.01% 		86.45% 		CAPORAL  
	1483.	2  	 0.01% 		86.46% 		CARGAR  
	1484.	2  	 0.01% 		86.47% 		CARGHI  
	1485.	2  	 0.01% 		86.48% 		CARI  
	1486.	2  	 0.01% 		86.49% 		CARSON  
	1487.	2  	 0.01% 		86.50% 		CATARSE  
	1488.	2  	 0.01% 		86.51% 		CAVA£O  
	1489.	2  	 0.01% 		86.52% 		CAVALIER  
	1490.	2  	 0.01% 		86.53% 		CAVARSE£A  
	1491.	2  	 0.01% 		86.54% 		CAVÉI  
	1492.	2  	 0.01% 		86.55% 		CAXE  
	1493.	2  	 0.01% 		86.56% 		CÈA  
	1494.	2  	 0.01% 		86.57% 		CHAMPLAIN  
	1495.	2  	 0.01% 		86.58% 		CIAMA  
	1496.	2  	 0.01% 		86.59% 		CIAMAME  
	1497.	2  	 0.01% 		86.60% 		CIAMAVA  
	1498.	2  	 0.01% 		86.61% 		CIÀPE£A  
	1499.	2  	 0.01% 		86.62% 		CICO£ATA  
	1500.	2  	 0.01% 		86.63% 		CIO  
	1501.	2  	 0.01% 		86.64% 		CLIIFFOOORD  
	1502.	2  	 0.01% 		86.65% 		CLIIFFOORD  
	1503.	2  	 0.01% 		86.66% 		CO£ORI  
	1504.	2  	 0.01% 		86.67% 		COANTO  
	1505.	2  	 0.01% 		86.68% 		COARANTA  
	1506.	2  	 0.01% 		86.69% 		COARANTA-DO  
	1507.	2  	 0.01% 		86.70% 		COARANTA-OTO  
	1508.	2  	 0.01% 		86.71% 		COARTO  
	1509.	2  	 0.01% 		86.72% 		COE£A  
	1510.	2  	 0.01% 		86.73% 		COERTURA  
	1511.	2  	 0.01% 		86.74% 		COESTO  
	1512.	2  	 0.01% 		86.75% 		COFA  
	1513.	2  	 0.01% 		86.76% 		COGNOSEMO  
	1514.	2  	 0.01% 		86.77% 		COGNOSÙ  
	1515.	2  	 0.01% 		86.78% 		COMERSAR  
	1516.	2  	 0.01% 		86.79% 		COMERSAVA  
	1517.	2  	 0.01% 		86.80% 		COMISION  
	1518.	2  	 0.01% 		86.81% 		COMITÀ  
	1519.	2  	 0.01% 		86.82% 		COMPUTER  
	1520.	2  	 0.01% 		86.83% 		CONCESO  
	1521.	2  	 0.01% 		86.84% 		CONCLUDEA  
	1522.	2  	 0.01% 		86.85% 		CONCORSO  
	1523.	2  	 0.01% 		86.86% 		CONDISION  
	1524.	2  	 0.01% 		86.87% 		CONDOTA  
	1525.	2  	 0.01% 		86.88% 		CONEJO  
	1526.	2  	 0.01% 		86.89% 		CONPAGNO  
	1527.	2  	 0.01% 		86.90% 		CONPARE  
	1528.	2  	 0.01% 		86.91% 		CONPARI  
	1529.	2  	 0.01% 		86.92% 		CONPETISION  
	1530.	2  	 0.01% 		86.93% 		CONPORTAVI  
	1531.	2  	 0.01% 		86.94% 		CONSERTO  
	1532.	2  	 0.01% 		86.95% 		CONSIDERASION  
	1533.	2  	 0.01% 		86.96% 		CONSISTEA  
	1534.	2  	 0.01% 		86.97% 		CONTARLE  
	1535.	2  	 0.01% 		86.98% 		CONTENPLAVA  
	1536.	2  	 0.01% 		86.99% 		CONTRARIO  
	1537.	2  	 0.01% 		87.00% 		CONTRIBUIR  
	1538.	2  	 0.01% 		87.01% 		COR  
	1539.	2  	 0.01% 		87.02% 		CORAR  
	1540.	2  	 0.01% 		87.03% 		CÓRARGHE  
	1541.	2  	 0.01% 		87.04% 		CÓRE  
	1542.	2  	 0.01% 		87.05% 		CORO  
	1543.	2  	 0.01% 		87.06% 		COSTITUSION  
	1544.	2  	 0.01% 		87.07% 		COSTRUSION  
	1545.	2  	 0.01% 		87.08% 		CRÉDAGHE  
	1546.	2  	 0.01% 		87.09% 		CREDARÈ  
	1547.	2  	 0.01% 		87.10% 		CRÉDARME  
	1548.	2  	 0.01% 		87.11% 		CREDEA  
	1549.	2  	 0.01% 		87.12% 		CREDITO  
	1550.	2  	 0.01% 		87.13% 		CRESAR  
	1551.	2  	 0.01% 		87.14% 		CRONPAR  
	1552.	2  	 0.01% 		87.15% 		CUÀ…  
	1553.	2  	 0.01% 		87.16% 		CUSI  
	1554.	2  	 0.01% 		87.17% 		CUSÌ…  
	1555.	2  	 0.01% 		87.18% 		CUSÌNI  
	1556.	2  	 0.01% 		87.19% 		CUSITA  
	1557.	2  	 0.01% 		87.20% 		D’ACORDO  
	1558.	2  	 0.01% 		87.21% 		DADRIO  
	1559.	2  	 0.01% 		87.22% 		DAGA  
	1560.	2  	 0.01% 		87.23% 		DARENTAMENTI  
	1561.	2  	 0.01% 		87.24% 		DARVE  
	1562.	2  	 0.01% 		87.25% 		DATO  
	1563.	2  	 0.01% 		87.26% 		DAVA  
	1564.	2  	 0.01% 		87.27% 		DAXÀ  
	1565.	2  	 0.01% 		87.28% 		DEBÒTO  
	1566.	2  	 0.01% 		87.29% 		DEFATI  
	1567.	2  	 0.01% 		87.30% 		DÈGHE  
	1568.	2  	 0.01% 		87.31% 		DELAWARE  
	1569.	2  	 0.01% 		87.32% 		DENTI  
	1570.	2  	 0.01% 		87.33% 		DESBRIGÀ  
	1571.	2  	 0.01% 		87.34% 		DESCRIVEA  
	1572.	2  	 0.01% 		87.35% 		DEXMENTEGÀ  
	1573.	2  	 0.01% 		87.36% 		DIGHE  
	1574.	2  	 0.01% 		87.37% 		DIMANDARME  
	1575.	2  	 0.01% 		87.38% 		DIMANDAVA  
	1576.	2  	 0.01% 		87.39% 		DIMENSION  
	1577.	2  	 0.01% 		87.40% 		DIMOSTRA  
	1578.	2  	 0.01% 		87.41% 		DIRME  
	1579.	2  	 0.01% 		87.42% 		DIRTE  
	1580.	2  	 0.01% 		87.43% 		DISNOVE  
	1581.	2  	 0.01% 		87.44% 		DISPOXISION  
	1582.	2  	 0.01% 		87.45% 		DITA  
	1583.	2  	 0.01% 		87.46% 		DIVERTIMO  
	1584.	2  	 0.01% 		87.47% 		DIVERTIRTE  
	1585.	2  	 0.01% 		87.48% 		DIVERTÌVE  
	1586.	2  	 0.01% 		87.49% 		DIXENDO  
	1587.	2  	 0.01% 		87.50% 		DODAXE  
	1588.	2  	 0.01% 		87.51% 		DOGS…  
	1589.	2  	 0.01% 		87.52% 		DOLSE  
	1590.	2  	 0.01% 		87.53% 		DOMANDO  
	1591.	2  	 0.01% 		87.54% 		DOMÈ  
	1592.	2  	 0.01% 		87.55% 		DOMÉNEGA  
	1593.	2  	 0.01% 		87.56% 		DONA  
	1594.	2  	 0.01% 		87.57% 		DORATA  
	1595.	2  	 0.01% 		87.58% 		DOT  
	1596.	2  	 0.01% 		87.59% 		DRITE  
	1597.	2  	 0.01% 		87.60% 		DURÀ  
	1598.	2  	 0.01% 		87.61% 		E£EFANTE  
	1599.	2  	 0.01% 		87.62% 		E£O  
	1600.	2  	 0.01% 		87.63% 		ECOTE  
	1601.	2  	 0.01% 		87.64% 		EDITOR  
	1602.	2  	 0.01% 		87.65% 		EFICENSA  
	1603.	2  	 0.01% 		87.66% 		ELEFANTE  
	1604.	2  	 0.01% 		87.67% 		ELETO  
	1605.	2  	 0.01% 		87.68% 		ELETRISITÀ  
	1606.	2  	 0.01% 		87.69% 		ENTRO  
	1607.	2  	 0.01% 		87.70% 		ERIE  
	1608.	2  	 0.01% 		87.71% 		ESCOGITÀ  
	1609.	2  	 0.01% 		87.72% 		EXISTEA  
	1610.	2  	 0.01% 		87.73% 		FAIRFAX  
	1611.	2  	 0.01% 		87.74% 		FALIO  
	1612.	2  	 0.01% 		87.75% 		FANFUGNAR  
	1613.	2  	 0.01% 		87.76% 		FANTASTEGO  
	1614.	2  	 0.01% 		87.77% 		FARGHE£A  
	1615.	2  	 0.01% 		87.78% 		FARNE  
	1616.	2  	 0.01% 		87.79% 		FARÒ  
	1617.	2  	 0.01% 		87.80% 		FAVO  
	1618.	2  	 0.01% 		87.81% 		FAXENDO  
	1619.	2  	 0.01% 		87.82% 		FAXEVA  
	1620.	2  	 0.01% 		87.83% 		FEMANA  
	1621.	2  	 0.01% 		87.84% 		FERMA  
	1622.	2  	 0.01% 		87.85% 		FERMARLI  
	1623.	2  	 0.01% 		87.86% 		FÈTO  
	1624.	2  	 0.01% 		87.87% 		FIGURA  
	1625.	2  	 0.01% 		87.88% 		FINESTRE  
	1626.	2  	 0.01% 		87.89% 		FINIO  
	1627.	2  	 0.01% 		87.90% 		FINIR  
	1628.	2  	 0.01% 		87.91% 		FIÓ£O  
	1629.	2  	 0.01% 		87.92% 		FIÓI  
	1630.	2  	 0.01% 		87.93% 		FISCIO  
	1631.	2  	 0.01% 		87.94% 		FIU  
	1632.	2  	 0.01% 		87.95% 		FIXICA  
	1633.	2  	 0.01% 		87.96% 		FLORIDA  
	1634.	2  	 0.01% 		87.97% 		FORA…  
	1635.	2  	 0.01% 		87.98% 		FORMAJO  
	1636.	2  	 0.01% 		87.99% 		FRESCO  
	1637.	2  	 0.01% 		88.00% 		FRESKI  
	1638.	2  	 0.01% 		88.01% 		FRÌTO£A  
	1639.	2  	 0.01% 		88.02% 		FRUTA  
	1640.	2  	 0.01% 		88.03% 		FUFIGNÓN  
	1641.	2  	 0.01% 		88.04% 		FUNSIONÀ  
	1642.	2  	 0.01% 		88.05% 		GA£A  
	1643.	2  	 0.01% 		88.06% 		GARXON  
	1644.	2  	 0.01% 		88.07% 		GATARÌSO£E  
	1645.	2  	 0.01% 		88.08% 		GATÌNI  
	1646.	2  	 0.01% 		88.09% 		GATINI…  
	1647.	2  	 0.01% 		88.10% 		GAVARÀ  
	1648.	2  	 0.01% 		88.11% 		GAVÉSE  
	1649.	2  	 0.01% 		88.12% 		GAXETA  
	1650.	2  	 0.01% 		88.13% 		GEHE  
	1651.	2  	 0.01% 		88.14% 		GENERAL  
	1652.	2  	 0.01% 		88.15% 		GENERASIONI  
	1653.	2  	 0.01% 		88.16% 		GHÉMO  
	1654.	2  	 0.01% 		88.17% 		GHÈTO  
	1655.	2  	 0.01% 		88.18% 		GIASADA  
	1656.	2  	 0.01% 		88.19% 		GIGANTI  
	1657.	2  	 0.01% 		88.20% 		GIORNI  
	1658.	2  	 0.01% 		88.21% 		GIRO  
	1659.	2  	 0.01% 		88.22% 		GIUNGLA  
	1660.	2  	 0.01% 		88.23% 		GIUNGLE  
	1661.	2  	 0.01% 		88.24% 		GIUSTA  
	1662.	2  	 0.01% 		88.25% 		GLEN  
	1663.	2  	 0.01% 		88.26% 		GNAM…  
	1664.	2  	 0.01% 		88.27% 		GNISUNA  
	1665.	2  	 0.01% 		88.28% 		GOVARNI  
	1666.	2  	 0.01% 		88.29% 		GRIXE  
	1667.	2  	 0.01% 		88.30% 		GUAI  
	1668.	2  	 0.01% 		88.31% 		GUARDIA  
	1669.	2  	 0.01% 		88.32% 		GUARNIR  
	1670.	2  	 0.01% 		88.33% 		HA…  
	1671.	2  	 0.01% 		88.34% 		HAMPSHIRE  
	1672.	2  	 0.01% 		88.35% 		HEH  
	1673.	2  	 0.01% 		88.36% 		HINTS  
	1674.	2  	 0.01% 		88.37% 		HMMM  
	1675.	2  	 0.01% 		88.38% 		HMMM…  
	1676.	2  	 0.01% 		88.39% 		HO  
	1677.	2  	 0.01% 		88.40% 		HOWARD  
	1678.	2  	 0.01% 		88.41% 		HUH  
	1679.	2  	 0.01% 		88.42% 		IDENTITÀ  
	1680.	2  	 0.01% 		88.43% 		IGNORÀ  
	1681.	2  	 0.01% 		88.44% 		IMAGINASION  
	1682.	2  	 0.01% 		88.45% 		INBORESÀ  
	1683.	2  	 0.01% 		88.46% 		INCLUXO  
	1684.	2  	 0.01% 		88.47% 		INDARENTAMENTI  
	1685.	2  	 0.01% 		88.48% 		INDEBITÀ  
	1686.	2  	 0.01% 		88.49% 		INDOVINA  
	1687.	2  	 0.01% 		88.50% 		INDRIO…  
	1688.	2  	 0.01% 		88.51% 		INFATI  
	1689.	2  	 0.01% 		88.52% 		INFOTÀ  
	1690.	2  	 0.01% 		88.53% 		INLUAMARÀ  
	1691.	2  	 0.01% 		88.54% 		INPARAR  
	1692.	2  	 0.01% 		88.55% 		INPOR  
	1693.	2  	 0.01% 		88.56% 		INPOSIBI£E  
	1694.	2  	 0.01% 		88.57% 		INPRESIONAR  
	1695.	2  	 0.01% 		88.58% 		INPRESIONARTE  
	1696.	2  	 0.01% 		88.59% 		INSEGNÀ  
	1697.	2  	 0.01% 		88.60% 		INSENBRARSE  
	1698.	2  	 0.01% 		88.61% 		INSTANTANEA  
	1699.	2  	 0.01% 		88.62% 		INTENSION  
	1700.	2  	 0.01% 		88.63% 		INTIERO  
	1701.	2  	 0.01% 		88.64% 		INTIÉRO  
	1702.	2  	 0.01% 		88.65% 		INTITO£À  
	1703.	2  	 0.01% 		88.66% 		INTRADE  
	1704.	2  	 0.01% 		88.67% 		INTRAJÀ  
	1705.	2  	 0.01% 		88.68% 		INTRAPO£À  
	1706.	2  	 0.01% 		88.69% 		INVENSION  
	1707.	2  	 0.01% 		88.70% 		INVENTÀ  
	1708.	2  	 0.01% 		88.71% 		INVERNO  
	1709.	2  	 0.01% 		88.72% 		JERSEY  
	1710.	2  	 0.01% 		88.73% 		JUSTO  
	1711.	2  	 0.01% 		88.74% 		JUTÀ  
	1712.	2  	 0.01% 		88.75% 		JUTI  
	1713.	2  	 0.01% 		88.76% 		JUTO  
	1714.	2  	 0.01% 		88.77% 		KERLÌ  
	1715.	2  	 0.01% 		88.78% 		KIBBLE  
	1716.	2  	 0.01% 		88.79% 		KIETÀ  
	1717.	2  	 0.01% 		88.80% 		KIOMA  
	1718.	2  	 0.01% 		88.81% 		KIVE…  
	1719.	2  	 0.01% 		88.82% 		L’ORA  
	1720.	2  	 0.01% 		88.83% 		L'A£ENAMENTO  
	1721.	2  	 0.01% 		88.84% 		L'ACOA  
	1722.	2  	 0.01% 		88.85% 		L'AGUASO  
	1723.	2  	 0.01% 		88.86% 		L'ALTESA  
	1724.	2  	 0.01% 		88.87% 		L'ALTRA  
	1725.	2  	 0.01% 		88.88% 		L'ALTRO  
	1726.	2  	 0.01% 		88.89% 		LAÓRO  
	1727.	2  	 0.01% 		88.90% 		LARGO  
	1728.	2  	 0.01% 		88.91% 		LASÀ  
	1729.	2  	 0.01% 		88.92% 		LASAR  
	1730.	2  	 0.01% 		88.93% 		L'ATACO  
	1731.	2  	 0.01% 		88.94% 		L'E£ETRISITÀ  
	1732.	2  	 0.01% 		88.95% 		LEGISLADORI  
	1733.	2  	 0.01% 		88.96% 		L'ESPANSION  
	1734.	2  	 0.01% 		88.97% 		LETRICA  
	1735.	2  	 0.01% 		88.98% 		LEXE  
	1736.	2  	 0.01% 		88.99% 		LEXEMO  
